id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T09:32:00.000Z,13.43578993581235,481673842.78551567,-23.6479,0.47426879,1.84163455,3.1587553,-15.39422005,-10.40327351,-13.90651888,9110808758.484203,0.2769,13435789935.81,,2025-06-25T09:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 15:03:06.846274
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T09:32:00.000Z,9.005451361498539,1919120.2537769,-36.8914,0.00029066,-1.54611567,-1.95990369,1.26036843,-0.52842448,-7.65851132,8313626660.313206,0.2527,8872526432.7,,2025-06-25T09:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 15:03:06.846274
1,Bitcoin,BTC,bitcoin,12228,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883200.0,19883200.0,False,,1,,,,2025-06-25T09:33:00.000Z,106917.99018165868,45553189613.82335,-31.1229,0.44474555,1.32501092,1.99272164,-2.76531791,13.46616985,22.14413908,2125871782379.9558,64.6135,2245277793814.83,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T09:33:00.000Z,2441.0795721633126,17602455026.42734,-34.236,0.38827383,0.47930122,-3.59009234,-4.98614257,35.26877145,20.34098397,294684107237.2062,8.9566,294684107237.21,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
825,Tether USDt,USDT,tether,133846,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156691510868.98206,159826220710.2283,True,,3,,,,2025-06-25T09:32:00.000Z,1.00044443284901,65926375379.0503,-37.0424,0.00483375,-0.03823146,0.0386045,0.00591293,-0.00363801,0.02806079,156761149723.57324,4.7645,159897252732.85,,2025-06-25T09:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 15:04:07.606388
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,58938652386.0,99986013292.0,False,,4,,,,2025-06-25T09:33:00.000Z,2.1875760280279515,2816691457.3197694,-44.8008,0.29903651,-0.59173987,1.34566863,-6.75383401,-0.83036616,-7.62502855,128932783083.88603,3.9196,218757602802.8,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
1839,BNB,BNB,bnb,2593,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885740.07,140885740.07,False,,5,,,,2025-06-25T09:33:00.000Z,644.9384239856262,1596382684.3613424,-11.5981,0.13942784,0.524908,-0.77775597,-4.36388867,7.06621987,1.06212882,90862627162.79437,2.7613,90862627162.79,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,531332228.7231632,603871525.4654852,True,,6,525236893.3,77019337942.7431,,2025-06-25T09:33:00.000Z,146.637334363243,3277644714.5166583,-45.285,0.463818,0.85555022,-0.88195087,-17.42308547,-2.00076969,6.3299187,77913141681.24559,2.3678,88550110792.12,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
3408,USDC,USDC,usd-coin,28864,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61724685866.77698,61724685866.77698,False,,7,60901219650.23,60894674155.22782,,2025-06-25T09:33:00.000Z,0.9998925227599746,10367057759.882683,-34.145,0.00380421,-0.02797841,-0.03870374,0.00203317,-0.00433734,-0.01045169,61718051867.89858,1.8756,61718051867.9,,2025-06-25T09:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-25 15:04:07.606388
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94810796036.35205,94810826928.2926,True,,8,71659659264.0,19593571379.553394,,2025-06-25T09:33:00.000Z,0.27342540532280635,447886537.8160755,-40.8087,-0.06420606,0.51175674,0.23857279,0.42223282,10.61576953,16.74992175,25923680335.21748,0.7878,25923688781.86,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149830726383.7052,149830726383.7052,True,,9,,,,2025-06-25T09:33:00.000Z,0.16623349015451866,788496880.290974,-49.5742,0.38474146,0.97746322,-2.39214309,-26.9447687,-9.12822955,-15.18364922,24906884579.150036,0.7569,24906884579.15,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-25T09:33:00.000Z,0.5813183365696851,608768652.5886146,-49.6167,0.03861788,-0.77045618,-5.10093748,-24.4348706,-19.10594664,-21.24142112,20562406015.603157,0.625,26159325145.64,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12804363398.475607,,2025-06-25T09:33:00.000Z,38.344256235435985,293396490.88557225,-48.9472,1.4575491,2.92589572,-5.38644025,0.53127062,113.49175015,164.43141558,12804227698.15279,0.3891,38344256235.44,,2025-06-25T09:33:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-25 15:04:07.606388
1831,Bitcoin Cash,BCH,bitcoin-cash,1029,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-cash-ecosystem,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888500.0,19888500.0,False,,12,,,,2025-06-25T09:33:00.000Z,479.9738968725545,546417769.510915,18.7204,0.41161546,3.90891983,1.96835882,13.66204469,32.07255633,43.21472655,9545960847.9498,0.2901,10079451834.32,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
20947,Sui,SUI,sui,689,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9493981690.116804,,2025-06-25T09:33:00.000Z,2.7950841608663928,1004869135.9198344,-51.0975,0.68149047,-0.95594576,0.7841209,-22.54100962,-19.98135891,0.84248114,9493981690.129223,0.2886,27950841608.66,,2025-06-25T09:33:00.000Z,,,,,,2025-06-25 15:04:07.606388
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T09:33:00.000Z,13.434080083785195,481623550.3946037,-23.6738,0.4658153,1.84916125,3.21592202,-15.32857813,-10.27520775,-13.96611914,9109649307.87511,0.2769,13434080083.79,,2025-06-25T09:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 15:04:07.606388
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T09:33:00.000Z,9.00562941047505,1919034.40774112,-36.9034,0.00098119,-1.54326853,-1.94134135,1.26983705,-0.52108734,-7.70007893,8313791031.054721,0.2527,8872701853.58,,2025-06-25T09:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 15:04:07.606388
1,Bitcoin,BTC,bitcoin,12228,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883200.0,19883200.0,False,,1,,,,2025-06-25T09:34:00.000Z,106933.92904443601,45528259658.11095,-33.2584,0.47707844,1.34457103,2.06355917,-2.74907901,13.50021872,22.14584783,2126188697976.33,64.6231,2245612509933.16,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718763.3691325,120718763.3691325,True,,2,,,,2025-06-25T09:34:00.000Z,2442.488581778583,17555123704.00614,-37.0424,0.48234499,0.63332665,-3.4777675,-4.97066093,35.44934621,20.40582206,294854201135.5368,8.9618,294854201135.54,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
825,Tether USDt,USDT,tether,133847,2015-02-25T00:00:00.000Z,"{stablecoin,asset-backed-stablecoin,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,156691510868.98206,159826220710.2283,True,,3,,,,2025-06-25T09:33:00.000Z,1.000370352384167,65916217565.83888,-37.1683,0.00079272,-0.04522373,-0.00240759,-0.00547856,-0.00789825,0.02471026,156749541943.6111,4.7653,159885412732.12,,2025-06-25T09:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-06-25 15:05:08.418487
52,XRP,XRP,xrp,1632,2013-08-04T00:00:00.000Z,"{medium-of-exchange,enterprise-solutions,xrp-ecosystem,arrington-xrp-capital-portfolio,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,ftx-bankruptcy-estate,2017-2018-alt-season,klaytn-ecosystem,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",100000000000.0,58938652386.0,99986013292.0,False,,4,,,,2025-06-25T09:34:00.000Z,2.187600187355078,2815009156.3922653,-44.8578,0.36343617,-0.57762624,1.34531903,-6.75129351,-0.80152362,-7.62895671,128934207002.06941,3.9197,218760018735.51,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
1839,BNB,BNB,bnb,2593,2017-07-25T00:00:00.000Z,"{marketplace,centralized-exchange,payments,smart-contracts,alameda-research-portfolio,multicoin-capital-portfolio,bnb-chain-ecosystem,layer-1,alleged-sec-securities,celsius-bankruptcy-estate,binance-ecosystem,binance-listing}",,140885740.07,140885740.07,False,,5,,,,2025-06-25T09:34:00.000Z,644.9898499910456,1592706044.1253676,-11.6153,0.16881552,0.53445955,-0.77029836,-4.36022197,7.08935228,1.08233695,90869872353.62674,2.7615,90869872353.63,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
5426,Solana,SOL,solana,940,2020-04-10T00:00:00.000Z,"{pos,platform,solana-ecosystem,cms-holdings-portfolio,kenetic-capital-portfolio,alameda-research-portfolio,multicoin-capital-portfolio,okx-ventures-portfolio,layer-1,ftx-bankruptcy-estate,alleged-sec-securities,cmc-crypto-awards-2024,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,531332228.7231632,603871525.4654852,True,,6,525236893.3,76982501499.70047,,2025-06-25T09:34:00.000Z,146.56720135561824,3273986868.550676,-45.3611,0.55990046,0.86867998,-0.92099954,-17.4645169,-1.99100747,6.27303576,77875877753.99727,2.3674,88507759465.82,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
3408,USDC,USDC,usd-coin,28864,2018-10-08T00:00:00.000Z,"{medium-of-exchange,stablecoin,asset-backed-stablecoin,coinbase-ventures-portfolio,usd-stablecoin,ethereum-pow-ecosystem,fiat-stablecoin,tron20-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,61724685866.77698,61724685866.77698,False,,7,60901219650.23,60894534548.80763,,2025-06-25T09:34:00.000Z,0.9998902304180316,10370758658.493729,-35.5255,-0.00070015,-0.04189429,-0.00844291,0.01106169,-0.00935475,-0.02815346,61717910373.81225,1.8756,61717910373.81,,2025-06-25T09:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-06-25 15:05:08.418487
1958,TRON,TRX,tron,1190,2017-09-13T00:00:00.000Z,"{media,payments,tron-ecosystem,layer-1,dwf-labs-portfolio,alleged-sec-securities,2017-2018-alt-season,tron20-ecosystem,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,94810796036.35205,94810826928.2926,True,,8,71659659264.0,19594538888.88536,,2025-06-25T09:34:00.000Z,0.27343890677316074,448939051.8775769,-40.6675,-0.03653571,0.50834581,0.24281888,0.42624549,10.63101162,16.76205858,25924960418.473225,0.7879,25924968865.53,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
74,Dogecoin,DOGE,dogecoin,1240,2013-12-15T00:00:00.000Z,"{mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,osmosis-ecosystem,ftx-bankruptcy-estate,animal-memes,made-in-america,binance-ecosystem,binance-listing}",,149830726383.7052,149830726383.7052,True,,9,,,,2025-06-25T09:34:00.000Z,0.1661834596312507,787328856.7349099,-49.6701,0.47763241,1.00550822,-2.4267005,-26.96531832,-9.13932436,-15.22761925,24899388469.507442,0.7567,24899388469.51,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-25T09:34:00.000Z,0.5813974639109976,608402921.2008213,-49.6698,0.14791733,-0.6744743,-5.09016537,-24.42653536,-19.07452854,-21.23575371,20565204909.800446,0.6251,26162885875.99,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
32196,Hyperliquid,HYPE,hyperliquid,108,2024-07-15T10:14:50.000Z,"{decentralized-exchange-dex-token,defi,derivatives,layer-1,hyperliquid-ecosystem,binance-ecosystem,binance-listing}",1000000000.0,333928180.0,999993930.0,False,,11,333931719.0,12804363398.475607,,2025-06-25T09:33:00.000Z,38.344256235435985,293396490.88557225,-48.9472,1.4575491,2.92589572,-5.38644025,0.53127062,113.49175015,164.43141558,12804227698.15279,0.3891,38344256235.44,,2025-06-25T09:33:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-06-25 15:05:08.418487
1831,Bitcoin Cash,BCH,bitcoin-cash,1029,2017-07-23T00:00:00.000Z,"{mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,bitcoin-cash-ecosystem,layer-1,2017-2018-alt-season,made-in-america,binance-ecosystem,binance-listing}",21000000.0,19888500.0,19888500.0,False,,12,,,,2025-06-25T09:34:00.000Z,479.53657240212175,546294193.7636044,18.4057,0.28566228,3.90130698,1.88132835,13.56740632,31.96473246,43.08197341,9537263120.219599,0.2898,10070268020.44,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
20947,Sui,SUI,sui,689,2022-07-12T08:03:11.000Z,"{binance-launchpool,coinbase-ventures-portfolio,binance-labs-portfolio,electric-capital-portfolio,a16z-portfolio,sui-ecosystem,layer-1,move-vm,cmc-crypto-yearbook-2024-2025,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",10000000000.0,3396671135.3644433,10000000000.0,False,,13,3396671135.36,9495930933.405,,2025-06-25T09:34:00.000Z,2.7956580295779982,1003455185.4648863,-51.1832,0.74773924,-0.90114459,0.81859711,-22.52262507,-19.92285676,0.82411011,9495930933.417421,0.2886,27956580295.78,,2025-06-25T09:34:00.000Z,,,,,,2025-06-25 15:05:08.418487
2010,Cardano,ADA,cardano,1534,2017-10-01T00:00:00.000Z,"{dpos,pos,platform,research,smart-contracts,staking,cardano-ecosystem,cardano,layer-1,alleged-sec-securities,2017-2018-alt-season,made-in-america,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",45000000000.0,35372023764.01945,44995088366.06753,False,,10,,,,2025-06-26T07:29:00.000Z,0.5735548140533185,657740139.4984645,-0.7634,0.41005397,-1.9019855,-4.13455446,-24.54763972,-17.90031904,-18.56602521,20287794512.66174,0.6119,25809966632.4,,2025-06-26T07:29:00.000Z,,,,,,2025-06-26 13:01:56.198837
1975,Chainlink,LINK,chainlink,2024,2017-09-20T00:00:00.000Z,"{platform,defi,oracles,smart-contracts,ethereum-ecosystem,polkadot,heco-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures-portfolio,polygon-ecosystem,fantom-ecosystem,cardano-ecosystem,terra-ecosystem,web3,near-protocol-ecosystem,arbitrum-ecosystem,cross-chain,cardano,injective-ecosystem,bnb-chain-ecosystem,optimism-ecosystem,real-world-assets,gnosis-chain-ecosystem,sora-ecosystem,hoo-smart-chain-ecosystem,milkomeda-ecosystem,energi-ecosystem,made-in-america,world-liberty-financial-portfolio,binance-ecosystem,binance-listing}",,678099970.4527867,1000000000.0,False,,14,,,,2025-06-25T09:34:00.000Z,13.424636902045203,480819320.3424733,-23.8382,0.50334455,1.88137888,3.1496083,-15.38396193,-10.32144156,-14.02330492,9103245886.616241,0.2767,13424636902.05,,2025-06-25T09:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-06-25 15:05:08.418487
3957,UNUS SED LEO,LEO,unus-sed-leo,61,2019-05-21T00:00:00.000Z,"{marketplace,centralized-exchange,discount-token,payments,ethereum-ecosystem,kenetic-capital-portfolio,alameda-research-portfolio}",,923177120.9,985239504.0,False,,15,,,,2025-06-25T09:34:00.000Z,9.005626199347343,1919789.26746089,-36.8496,-0.01702651,-1.60122818,-1.94670118,1.26997476,-0.52113411,-7.70011137,8313788066.615089,0.2527,8872698689.85,,2025-06-25T09:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-06-25 15:05:08.418487
1,Bitcoin,BTC,bitcoin,12229,2010-07-13T00:00:00.000Z,"{mineable,pow,sha-256,store-of-value,state-channel,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,galaxy-digital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,bitcoin-ecosystem,layer-1,ftx-bankruptcy-estate,2017-2018-alt-season,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",21000000.0,19883650.0,19883650.0,False,,1,,,,2025-06-26T07:29:00.000Z,108058.7426546214,51134359507.36446,10.898,0.27619715,1.30684107,3.14934846,-1.01843133,14.79200668,26.25408033,2148602218384.5627,64.8029,2269233595747.05,,2025-06-26T07:29:00.000Z,,,,,,2025-06-26 13:01:56.198837
1027,Ethereum,ETH,ethereum,10357,2015-08-07T00:00:00.000Z,"{pos,smart-contracts,ethereum-ecosystem,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures-portfolio,hashkey-capital-portfolio,kenetic-capital-portfolio,huobi-capital-portfolio,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital-portfolio,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-portfolio,ethereum-pow-ecosystem,layer-1,ftx-bankruptcy-estate,sora-ecosystem,rsk-rbtc-ecosystem,world-liberty-financial-portfolio,us-strategic-crypto-reserve,binance-ecosystem,binance-listing}",,120718269.81440392,120718269.81440392,True,,2,,,,2025-06-26T07:29:00.000Z,2494.6644787993364,18770392639.945267,3.2264,0.53950966,1.81413068,-1.02492951,-3.61765844,38.31268918,30.11886974,301151579648.1076,9.0829,301151579648.11,,2025-06-26T07:29:00.000Z,,,,,,2025-06-26 13:01:56.198837
